user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan,sessions_per_active_day,total_minutes_used,activity_intensity,high_commercial_intent
USR-00692,2025-07-26,2025-08-16,21,28.0,Perú,female,desktop,social media,tier_2,premium,14,21,19.6,12,0,10,1,1,0,0.0,4,11,7.1,809.0,0,none,1.5,411.6,168,1
USR-00693,2025-12-24,2026-01-14,21,31.0,Argentina,male,mobile,partner,tier_2,basic,10,13,12.4,6,0,5,0,0,0,15.0,5,21,8.5,2629.0,0,none,1.3,161.20000000000002,60,0
USR-00694,2025-05-13,2025-05-27,14,45.0,Colombia,male,mobile,social media,tier_3,basic,11,19,20.0,10,0,7,1,1,0,0.0,6,7,9.3,1802.0,0,none,1.7272727272727273,380.0,110,1
USR-00695,2025-06-23,2025-07-07,14,34.0,ecuador,female,mobile,Referral,tier_2,standard,7,10,29.1,13,2,7,0,1,0,15.0,3,9,10.0,1309.0,0,none,1.4285714285714286,291.0,91,1
USR-00696,2025-02-12,2025-03-14,30,40.0,Argentina,female,mobile,paid ads,tier_2,standard,23,43,14.1,18,0,7,0,1,1,0.0,5,19,6.0,388.0,1,standard,1.8695652173913044,606.3,414,1
USR-00697,2025-05-20,2025-06-10,21,40.0,desconocido,male,mobile,referral,tier_1,premium,14,31,14.0,5,1,6,1,1,0,0.0,5,11,10.0,437.0,0,none,2.2142857142857144,434.0,70,1
USR-00698,2025-09-10,2025-09-24,14,31.0,México,male,desktop,partner,tier_1,basic,11,14,5.5,8,0,10,1,1,0,10.0,5,7,9.5,1684.0,0,none,1.2727272727272727,77.0,88,1
USR-00699,2025-09-30,2025-10-14,14,18.0,Argentina,female,mobile,partner,tier_1,standard,11,15,3.7,6,0,4,0,1,0,20.0,1,13,7.8,1490.0,0,none,1.3636363636363635,55.5,66,0
USR-00700,2025-03-18,2025-03-25,7,32.0,México,non_binary,desktop,email campaign,tier_1,standard,5,15,16.2,13,1,12,0,0,1,20.0,1,4,5.9,1399.0,1,premium,3.0,243.0,65,0
USR-00701,2025-05-23,2025-06-06,14,33.0,Ecuador,female,mobile,paid ads,tier_2,basic,9,12,14.0,6,0,6,0,1,0,0.0,2,7,7.4,1780.0,0,none,1.3333333333333333,168.0,54,1
USR-00702,2025-12-22,2026-01-21,30,22.0,Chile,female,mobile,partner,tier_1,standard,15,18,16.1,8,1,9,0,1,1,10.0,6,21,5.8,1646.0,0,none,1.2,289.8,120,1
USR-00703,2025-11-15,2025-11-29,14,41.0,desconocido,female,mobile,email campaign,tier_1,basic,7,11,9.2,18,1,7,0,1,0,0.0,3,7,7.2,1620.0,0,none,1.5714285714285714,101.19999999999999,126,1
USR-00704,2025-01-13,2025-01-27,14,42.0,Colombia,female,mobile,referral,tier_2,standard,9,13,12.7,8,0,5,0,1,0,10.0,6,6,7.7,1018.0,0,none,1.4444444444444444,165.1,72,1
USR-00705,2025-08-18,2025-08-25,7,33.0, COLOMBIA ,male,desktop,Email Campaign,tier_3,premium,4,8,12.1,4,1,3,0,0,1,20.0,3,4,5.4,1632.0,0,none,2.0,96.8,16,0
USR-00706,2025-05-18,2025-06-01,14,48.0, MÉXICO,prefer_not_to_say,mobile,partner,tier_1,basic,14,28,2.0,12,1,6,1,0,0,15.0,1,2,5.2,768.0,1,standard,2.0,56.0,168,0
USR-00707,2025-02-25,2025-03-04,7,33.0,Ecuador,prefer_not_to_say,mobile,social media,tier_1,standard,6,11,16.0,9,0,5,0,1,0,0.0,3,0,10.0,684.0,1,standard,1.8333333333333333,176.0,54,1
USR-00708,2025-10-10,2025-10-24,14,46.0,Perú,female,mobile,organic search,tier_3,premium,10,26,13.8,6,0,5,0,1,0,5.0,4,15,5.7,1814.0,1,standard,2.6,358.8,60,1
USR-00709,2025-01-19,2025-02-02,14,33.0,Perú,male,mobile,social media,tier_2,standard,2,3,21.2,8,0,2,1,0,0,0.0,0,9,7.4,1023.0,0,none,1.5,63.599999999999994,16,0
USR-00710,2025-02-09,2025-02-16,7,42.0,Argentina,prefer_not_to_say,mobile,paid ads,tier_2,standard,4,5,19.2,10,2,1,0,0,0,0.0,3,4,5.9,3155.0,0,none,1.25,96.0,40,0
USR-00711,2025-05-08,2025-05-29,21,31.0,México,female,mobile,partner,tier_2,premium,14,43,23.5,9,0,7,1,0,1,15.0,10,12,8.5,3021.0,1,premium,3.0714285714285716,1010.5,126,0
USR-00712,2025-03-08,2025-03-15,7,30.0,Colombia,female,mobile,organic search,tier_1,basic,5,10,17.0,10,0,5,1,1,0,10.0,3,5,6.9,1493.0,0,none,2.0,170.0,50,1
USR-00713,2025-02-10,2025-02-24,14,21.0,Colombia,male,mobile,paid ads,tier_1,basic,10,27,22.5,14,0,3,0,0,1,20.0,7,15,7.1,2607.0,0,none,2.7,607.5,140,0
USR-00714,2025-10-11,2025-11-01,21,40.0,mexico,female,mobile,Organic Search,tier_2,basic,15,21,18.2,18,0,5,0,0,1,25.0,5,18,4.0,1409.0,0,none,1.4,382.2,270,0
USR-00715,2025-01-16,2025-01-30,14,32.0,Colombia,prefer_not_to_say,desktop,referral,tier_1,premium,9,14,13.8,10,0,2,0,1,0,0.0,1,15,8.5,515.0,0,none,1.5555555555555556,193.20000000000002,90,0
USR-00716,2025-09-13,2025-09-20,7,35.0,Perú,male,tablet,referral,tier_2,premium,3,6,8.1,10,1,7,0,0,0,10.0,4,0,8.0,1342.0,0,none,2.0,48.599999999999994,30,0
USR-00717,2025-05-20,2025-06-03,14,18.0,Colombia,female,mobile,email campaign,tier_1,basic,9,14,24.1,6,1,7,0,1,0,10.0,2,12,7.1,1458.0,0,none,1.5555555555555556,337.40000000000003,54,1
USR-00718,2025-09-07,2025-09-21,14,27.0,Colombia,male,tablet,paid ads,tier_1,standard,3,6,21.4,11,2,2,0,0,0,0.0,2,7,10.0,1839.0,0,none,2.0,128.39999999999998,33,0
USR-00719,2025-05-27,2025-06-10,14,28.0,México,prefer_not_to_say,mobile,paid ads,tier_2,premium,8,15,18.0,11,2,3,0,1,0,0.0,4,9,8.5,900.0,0,none,1.875,270.0,88,1
USR-00720,2025-05-11,2025-06-01,21,28.0,Argentina,female,mobile,paid ads,tier_1,premium,18,39,18.4,16,2,5,0,0,0,0.0,6,14,7.0,1715.0,0,none,2.1666666666666665,717.5999999999999,288,0
USR-00721,2025-02-11,2025-03-13,30,37.0,Chile,female,mobile,Partner,tier_3,premium,14,23,12.9,10,0,10,0,1,0,5.0,4,22,8.6,1764.0,1,premium,1.6428571428571428,296.7,140,1
USR-00722,2025-01-04,2025-02-03,30,31.0,Colombia,male,desktop,organic search,tier_1,premium,23,43,7.1,17,3,7,0,0,0,0.0,7,12,6.4,2036.0,0,none,1.8695652173913044,305.3,391,0
USR-00723,2025-04-03,2025-04-17,14,29.0,Ecuador,non_binary,desktop,organic search,tier_1,standard,11,15,6.9,6,0,6,0,0,0,15.0,2,13,5.5,1109.0,0,none,1.3636363636363635,103.5,66,0
USR-00724,2025-09-18,2025-10-09,21,25.0,Chile,male,mobile,organic search,tier_1,basic,10,15,12.3,9,1,7,0,1,0,20.0,2,21,5.0,1843.0,0,none,1.5,184.5,90,1
USR-00725,2025-01-04,2025-02-03,30,25.0,Colombia,female,desktop,referral,tier_1,basic,16,23,12.0,13,0,2,0,0,1,20.0,4,21,7.3,250.0,0,none,1.4375,276.0,208,0
USR-00727,2025-08-04,2025-08-25,21,46.0,Colombia,male,tablet,organic search,tier_2,standard,16,29,7.0,16,0,10,0,0,0,10.0,3,12,10.0,1258.0,1,standard,1.8125,203.0,256,0
USR-00728,2025-01-02,2025-01-09,7,20.0,Chile,male,mobile,referral,tier_2,basic,7,16,14.3,11,0,5,0,1,0,0.0,5,1,6.6,1396.0,1,premium,2.2857142857142856,228.8,77,1
USR-00729,2025-05-14,2025-05-28,14,36.0,Colombia,non_binary,mobile,paid ads,tier_1,basic,2,2,13.4,8,0,4,0,0,0,10.0,2,7,9.0,1200.0,0,none,1.0,26.8,16,0
USR-00730,2025-01-06,2025-01-20,14,33.0,Ecuador,female,mobile,email campaign,tier_1,standard,10,16,14.0,19,1,3,1,0,1,20.0,5,9,7.9,1804.0,1,premium,1.6,224.0,190,0
USR-00731,2025-03-04,2025-03-25,21,25.0,Chile,female,mobile,social media,tier_2,standard,17,25,14.1,8,0,7,0,0,0,0.0,3,12,9.3,329.0,0,none,1.4705882352941178,352.5,136,0
USR-00732,2025-10-05,2025-10-12,7,34.0,México,non_binary,mobile,referral,tier_1,basic,5,11,20.4,9,1,6,0,0,1,0.0,1,3,6.5,1993.0,0,none,2.2,224.39999999999998,45,0
USR-00733,2025-09-28,2025-10-12,14,54.0,Colombia,male,desktop,social media,tier_3,standard,9,12,13.9,10,1,8,0,1,0,15.0,5,15,8.4,2946.0,0,none,1.3333333333333333,166.8,90,1
USR-00734,2025-07-30,2025-08-13,14,25.0,Colombia,prefer_not_to_say,mobile,organic search,tier_3,standard,11,19,10.0,13,1,7,1,0,0,0.0,5,7,8.6,1313.0,1,premium,1.7272727272727273,190.0,143,0
USR-00735,2025-06-12,2025-07-03,21,27.0,Ecuador,male,desktop,email campaign,tier_1,basic,10,24,13.1,14,4,5,0,1,0,0.0,2,16,7.4,2127.0,0,none,2.4,314.4,140,1
USR-00736,2025-11-27,2025-12-11,14,18.0,Argentina,female,mobile,organic search,tier_1,basic,10,22,17.4,6,3,6,0,0,0,15.0,4,4,7.7,756.0,0,none,2.2,382.79999999999995,60,0
USR-00737,2025-05-26,2025-06-09,14,18.0,Colombia,female,desktop,email campaign,tier_1,premium,8,19,17.5,9,1,3,0,1,0,0.0,3,13,8.6,1531.0,1,basic,2.375,332.5,72,1
USR-00738,2025-09-26,2025-10-10,14,18.0,Colombia,male,mobile,social media,tier_2,premium,12,26,6.7,14,0,6,0,1,0,20.0,3,6,3.1,1343.0,0,none,2.1666666666666665,174.20000000000002,168,1
USR-00739,2025-08-27,2025-09-10,14,31.0,Colombia,prefer_not_to_say,mobile,organic search,tier_3,premium,6,13,16.0,14,0,5,0,0,0,0.0,2,10,8.1,606.0,0,none,2.1666666666666665,208.0,84,0
USR-00740,2025-04-16,2025-04-23,7,42.0,México,female,desktop,paid ads,tier_2,standard,3,4,26.5,15,2,1,1,1,0,0.0,0,3,8.2,1817.0,0,none,1.3333333333333333,106.0,45,0
USR-00741,2025-08-09,2025-08-23,14,42.0,Colombia,prefer_not_to_say,mobile,partner,tier_2,basic,6,12,9.2,11,2,5,0,1,1,10.0,1,9,8.0,380.0,1,premium,2.0,110.39999999999999,66,0
USR-00742,2025-01-15,2025-01-29,14,39.0,Colombia,female,desktop,referral,tier_3,basic,9,17,11.4,8,0,9,0,0,0,0.0,3,8,4.6,1955.0,0,none,1.8888888888888888,193.8,72,0
USR-00743,2025-04-13,2025-05-04,21,35.0,colombia,female,mobile,Partner,tier_1,basic,14,25,22.3,11,0,5,0,1,0,15.0,7,9,7.2,1448.0,1,standard,1.7857142857142858,557.5,154,1
USR-00744,2025-11-10,2025-12-10,30,19.0,Colombia,male,mobile,organic search,tier_1,basic,21,37,15.2,17,2,10,0,1,0,5.0,2,20,5.1,483.0,0,none,1.7619047619047619,562.4,357,1
USR-00745,2025-05-04,2025-05-18,14,50.0,Perú,female,mobile,email_campaign,tier_1,premium,8,18,24.8,11,1,5,1,0,0,15.0,1,13,7.0,1406.0,0,none,2.25,446.40000000000003,88,0
USR-00746,2025-04-14,2025-04-21,7,32.0,Colombia,male,tablet,referral,tier_1,standard,5,10,12.4,10,0,6,0,1,0,0.0,2,1,6.6,2870.0,0,none,2.0,124.0,50,1
USR-00747,2025-03-09,2025-04-08,30,28.0,México,prefer_not_to_say,desktop,Organic Search,tier_3,basic,16,32,26.5,9,1,7,0,0,0,0.0,8,22,5.6,1282.0,0,none,2.0,848.0,144,0
USR-00748,2025-03-01,2025-03-22,21,30.0,Perú,male,tablet,organic search,tier_3,basic,11,25,10.0,7,2,6,0,0,0,10.0,4,12,7.7,1649.0,0,none,2.272727272727273,250.0,77,0
USR-00749,2025-11-23,2025-12-07,14,41.0,Colombia,male,desktop,social media,tier_1,standard,7,8,9.2,8,1,4,0,0,0,10.0,4,12,8.2,1569.0,0,none,1.1428571428571428,73.6,56,0
USR-00750,2025-08-19,2025-08-26,7,42.0,Colombia,male,desktop,organic search,tier_1,standard,1,2,8.8,6,2,4,0,0,0,0.0,5,5,9.4,756.0,1,basic,2.0,17.6,6,0
USR-00751,2025-05-29,2025-06-12,14,30.0,Colombia,male,desktop,partner,tier_1,basic,8,15,22.5,8,0,5,0,0,0,0.0,2,5,5.0,796.0,0,none,1.875,337.5,64,0
USR-00752,2025-12-07,2025-12-21,14,29.0,Colombia,female,desktop,Email Campaign,tier_2,standard,5,9,20.1,10,1,2,0,0,0,0.0,5,12,7.3,1357.0,0,none,1.8,180.9,50,0
USR-00753,2025-08-31,2025-09-30,30,40.0,Colombia,female,desktop,social media,tier_3,standard,19,35,6.5,13,1,12,0,0,1,5.0,8,16,9.3,1284.0,0,none,1.8421052631578947,227.5,247,0
USR-00754,2025-12-23,2026-01-06,14,29.0,Colombia,male,mobile,referral,tier_1,premium,11,20,9.5,16,1,4,0,1,1,15.0,3,11,8.8,2100.0,1,standard,1.8181818181818181,190.0,176,1
USR-00755,2025-09-29,2025-10-13,14,32.0,Colombia,male,desktop,referral,tier_1,standard,3,1,11.5,8,0,6,0,1,0,10.0,1,7,5.8,539.0,0,none,0.3333333333333333,11.5,24,0
USR-00756,2025-07-03,2025-07-17,14,28.0,México,male,desktop,referral,tier_1,premium,10,13,16.7,17,0,7,1,1,0,0.0,6,9,9.1,2062.0,0,none,1.3,217.1,170,1
USR-00757,2025-02-02,2025-02-23,21,35.0,Ecuador,male,mobile,organic search,tier_1,basic,7,12,13.5,5,1,4,0,1,1,0.0,2,15,6.6,2437.0,0,none,1.7142857142857142,162.0,35,1
USR-00758,2025-05-30,2025-06-13,14,33.0,Ecuador,female,mobile,organic search,tier_1,basic,4,3,13.5,4,0,6,0,0,0,0.0,1,9,10.0,814.0,0,none,0.75,40.5,16,0
USR-00759,2025-09-20,2025-09-27,7,40.0,Perú,female,desktop,partner,tier_1,basic,3,12,20.4,7,0,5,0,1,0,0.0,4,10,6.0,1266.0,0,none,4.0,244.79999999999998,21,1
USR-00760,2025-09-04,2025-09-18,14,41.0,México,female,desktop,social media,tier_3,standard,2,4,21.3,8,0,5,0,0,0,25.0,1,22,8.2,1793.0,1,standard,2.0,85.2,16,0
USR-00761,2025-02-17,2025-03-03,14,42.0,Colombia,male,desktop,email campaign,tier_1,basic,8,10,15.0,6,0,5,1,0,0,15.0,2,7,10.0,498.0,0,none,1.25,150.0,48,0
USR-00762,2025-10-24,2025-11-14,21,22.0,Colombia,male,desktop,paid ads,tier_1,premium,11,14,17.5,15,0,3,0,1,1,20.0,3,16,10.0,1413.0,1,standard,1.2727272727272727,245.0,165,1
USR-00763,2025-07-22,2025-07-29,7,24.0,Colombia,female,mobile,partner,tier_1,standard,6,14,21.3,8,0,3,1,0,1,20.0,5,5,7.0,1848.0,1,basic,2.3333333333333335,298.2,48,0
USR-00764,2025-11-15,2025-11-29,14,42.0,Colombia,female,mobile,email campaign,tier_2,premium,8,13,9.8,15,3,4,0,0,0,0.0,1,12,6.3,1500.0,0,none,1.625,127.4,120,0
USR-00765,2025-11-12,2025-11-26,14,42.0,Argentina,female,mobile,referral,tier_1,standard,11,19,10.9,8,1,2,0,1,0,15.0,5,5,7.3,1764.0,1,basic,1.7272727272727273,207.1,88,1
USR-00766,2025-07-31,2025-08-21,21,18.0,Colombia,female,desktop,partner,tier_2,premium,8,11,9.6,10,1,6,1,1,0,10.0,3,19,7.1,250.0,0,none,1.375,105.6,80,1
USR-00767,2025-07-05,2025-07-19,14,35.0,Ecuador,male,mobile,social media,tier_2,standard,9,18,13.2,9,1,5,1,1,0,10.0,4,1,5.9,1667.0,0,none,2.0,237.6,81,1
USR-00768,2025-04-01,2025-04-15,14,19.0,Colombia,female,mobile,organic search,tier_2,standard,7,22,15.1,9,0,3,0,0,0,20.0,4,4,6.8,3145.0,1,basic,3.142857142857143,332.2,63,0
USR-00769,2025-12-05,2025-12-19,14,45.0,Colombia,female,mobile,email campaign,tier_2,standard,9,23,16.4,11,0,2,0,0,0,0.0,5,2,5.6,2122.0,0,none,2.5555555555555554,377.2,99,0
USR-00770,2025-08-08,2025-08-22,14,46.0,desconocido,male,mobile,email campaign,tier_2,standard,10,23,13.4,12,1,14,0,0,0,0.0,7,8,9.1,2300.0,0,none,2.3,308.2,120,0
USR-00771,2025-07-08,2025-07-29,21,41.0,Colombia,male,mobile,paid ads,tier_3,basic,3,9,15.4,12,1,8,0,1,1,25.0,1,15,4.0,1670.0,0,none,3.0,138.6,36,0
USR-00773,2025-08-18,2025-09-08,21,37.0,Perú,female,mobile,partner,tier_2,basic,17,24,17.1,10,2,8,0,1,0,20.0,3,14,6.6,250.0,0,none,1.411764705882353,410.40000000000003,170,1
USR-00774,2025-03-05,2025-03-19,14,41.0,México,female,desktop,partner,tier_3,premium,10,11,3.4,9,1,5,0,1,1,0.0,0,13,6.5,1332.0,0,none,1.1,37.4,90,0
USR-00775,2025-05-11,2025-05-25,14,39.0,Argentina,male,mobile,social media,tier_1,basic,8,13,14.1,14,0,10,0,0,0,0.0,3,10,7.1,2470.0,0,none,1.625,183.29999999999998,112,0
USR-00776,2025-03-25,2025-04-08,14,30.0,Colombia,male,tablet,referral,tier_1,standard,11,13,21.3,12,3,7,0,0,0,20.0,6,15,9.1,1621.0,0,none,1.1818181818181819,276.90000000000003,132,0
USR-00777,2025-06-02,2025-06-16,14,29.0,Colombia,non_binary,mobile,social media,tier_3,premium,10,22,21.7,9,3,5,0,1,0,15.0,3,12,5.7,1613.0,0,none,2.2,477.4,90,1
USR-00778,2025-07-11,2025-08-10,30,35.0,Argentina,male,mobile,partner,tier_2,standard,9,15,13.0,9,1,5,0,1,0,15.0,3,27,7.4,2507.0,0,none,1.6666666666666667,195.0,81,1
USR-00779,2025-08-20,2025-09-10,21,18.0,argentina,prefer_not_to_say,mobile,social media,tier_1,basic,15,24,6.9,16,0,5,0,1,0,0.0,7,18,10.0,2096.0,0,none,1.6,165.60000000000002,240,1
USR-00780,2025-09-28,2025-10-12,14,26.0,Argentina,female,desktop,paid ads,tier_3,premium,10,16,10.2,8,1,6,0,0,0,0.0,4,7,7.0,1245.0,0,none,1.6,163.2,80,0
USR-00781,2025-07-30,2025-08-20,21,35.0,Argentina,non_binary,mobile,organic search,tier_3,standard,19,40,16.1,18,0,9,0,0,0,15.0,5,21,4.2,1178.0,1,standard,2.1052631578947367,644.0,342,0
USR-00782,2025-05-01,2025-05-22,21,31.0,Colombia,male,desktop,email campaign,tier_3,standard,9,18,22.5,10,0,2,0,0,0,15.0,5,18,6.2,1867.0,0,none,2.0,405.0,90,0
USR-00783,2025-11-10,2025-11-24,14,40.0,Ecuador,male,desktop,email campaign,tier_2,basic,8,15,14.1,7,1,6,0,1,0,20.0,1,13,10.0,1128.0,0,none,1.875,211.5,56,0
USR-00784,2025-07-20,2025-08-10,21,29.0,Chile,male,mobile,organic search,tier_1,standard,13,20,16.5,13,1,9,0,0,0,0.0,3,14,8.4,2145.0,0,none,1.5384615384615385,330.0,169,0
USR-00785,2025-02-28,2025-03-30,30,34.0,México,female,desktop,paid ads,tier_1,standard,19,29,12.0,11,1,5,0,0,0,20.0,5,20,7.6,1575.0,0,none,1.5263157894736843,348.0,209,0
USR-00786,2025-08-29,2025-09-19,21,45.0,Chile,female,desktop,social media,tier_2,standard,9,15,6.6,4,0,9,0,1,1,0.0,1,16,4.6,1070.0,0,none,1.6666666666666667,99.0,36,0
USR-00787,2025-03-11,2025-04-01,21,23.0,Chile,female,desktop,email campaign,tier_1,basic,18,21,3.2,12,0,6,0,1,0,20.0,5,7,8.0,1415.0,0,none,1.1666666666666667,67.2,216,1
USR-00788,2025-06-01,2025-07-01,30,37.0,Ecuador,male,mobile,partner,tier_3,standard,13,18,11.1,13,0,4,0,0,0,25.0,4,23,7.1,1458.0,0,none,1.3846153846153846,199.79999999999998,169,0
USR-00789,2025-01-13,2025-01-20,7,37.0,Colombia,male,desktop,organic search,tier_1,basic,3,6,14.1,9,0,1,1,0,0,0.0,1,4,7.4,1738.0,0,none,2.0,84.6,27,0
USR-00790,2025-11-30,2025-12-14,14,49.0,Ecuador,non_binary,mobile,social media,tier_1,standard,8,16,21.5,12,1,5,1,1,0,0.0,4,9,6.2,471.0,0,none,2.0,344.0,96,1
USR-00791,2025-01-24,2025-01-31,7,24.0,Chile,female,mobile,partner,tier_2,standard,3,5,16.5,8,4,4,0,0,1,20.0,2,7,4.1,948.0,0,none,1.6666666666666667,82.5,24,0
USR-00792,2025-09-07,2025-09-14,7,27.0,Perú,female,tablet,paid ads,tier_2,standard,4,7,21.1,9,0,3,0,0,0,0.0,5,3,8.0,1639.0,0,none,1.75,147.70000000000002,36,0
USR-00793,2025-04-29,2025-05-06,7,29.0,Colombia,male,desktop,partner,tier_1,standard,2,3,6.4,7,1,2,0,1,0,0.0,4,2,10.0,1982.0,1,standard,1.5,19.200000000000003,14,1
USR-00794,2025-12-05,2025-12-12,7,33.0,Chile,male,desktop,social media,tier_2,basic,3,8,21.9,8,1,7,0,0,0,0.0,4,13,10.0,1608.0,0,none,2.6666666666666665,175.2,24,0
USR-00795,2025-08-07,2025-08-21,14,33.0,Colombia,prefer_not_to_say,mobile,partner,tier_3,premium,9,12,24.4,17,3,9,0,1,1,15.0,4,5,9.0,1221.0,0,none,1.3333333333333333,292.79999999999995,153,1
USR-00796,2025-12-25,2026-01-24,30,27.0,Colombia,female,mobile,social media,tier_1,basic,24,43,12.9,11,0,10,0,1,0,10.0,6,19,9.2,2033.0,1,standard,1.7916666666666667,554.7,264,1
USR-00797,2025-02-13,2025-02-27,14,36.0,Colombia,female,mobile,partner,tier_3,basic,5,8,14.1,5,1,7,0,0,0,0.0,3,17,7.3,796.0,0,none,1.6,112.8,25,0
USR-00798,2025-02-23,2025-03-25,30,24.0,Colombia,male,mobile,organic search,tier_3,standard,24,43,20.3,13,1,9,0,1,0,0.0,2,18,7.5,2108.0,1,premium,1.7916666666666667,872.9,312,1
USR-00799,2025-08-15,2025-09-14,30,32.0,Perú,non_binary,desktop,paid ads,tier_1,basic,20,40,7.6,13,0,13,0,0,0,15.0,5,28,7.1,1458.0,0,none,2.0,304.0,260,0
USR-00800,2025-05-24,2025-06-07,14,32.0,Colombia,female,desktop,social media,tier_2,basic,7,14,18.2,9,2,1,1,0,0,0.0,0,7,9.1,755.0,1,standard,2.0,254.79999999999998,63,0
USR-00801,2025-05-21,2025-06-11,21,23.0,Chile,female,mobile,partner,tier_3,basic,9,21,17.1,8,3,7,0,0,1,10.0,5,17,6.6,250.0,0,none,2.3333333333333335,359.1,72,0
USR-00802,2025-01-10,2025-01-17,7,41.0,México,female,desktop,partner,tier_1,premium,6,16,29.9,8,0,2,1,0,0,0.0,4,1,7.8,250.0,0,none,2.6666666666666665,478.4,48,0
USR-00803,2025-03-18,2025-04-01,14,41.0,desconocido,male,mobile,partner,tier_2,premium,9,23,16.1,9,3,5,1,0,1,10.0,2,10,9.6,1731.0,1,standard,2.5555555555555554,370.3,81,0
USR-00804,2025-01-05,2025-01-19,14,29.0,Colombia,female,desktop,social media,tier_3,standard,4,6,13.3,8,1,3,0,1,1,5.0,2,3,6.8,2091.0,0,none,1.5,79.80000000000001,32,1
USR-00805,2025-07-27,2025-08-10,14,42.0, PERÚ ,female,tablet,Email Campaign,tier_1,premium,10,15,22.6,7,1,7,0,1,0,5.0,3,11,10.0,1186.0,1,premium,1.5,339.0,70,1
USR-00806,2025-05-07,2025-05-28,21,40.0,Perú,prefer_not_to_say,mobile,partner,tier_2,basic,5,7,14.7,6,0,4,0,0,1,15.0,7,20,8.4,735.0,0,none,1.4,102.89999999999999,30,0
USR-00807,2025-09-03,2025-09-10,7,22.0,ecuador,male,desktop,organic search,tier_1,basic,3,3,15.1,5,0,3,1,1,0,0.0,4,5,6.4,906.0,0,none,1.0,45.3,15,1
USR-00808,2025-12-16,2025-12-23,7,28.0,Ecuador,prefer_not_to_say,mobile,paid ads,tier_1,premium,6,9,3.9,11,1,7,0,1,0,20.0,4,3,2.7,610.0,0,none,1.5,35.1,66,1
USR-00809,2025-11-23,2025-12-07,14,18.0,Colombia,male,desktop,paid ads,tier_2,basic,7,10,7.7,8,1,3,0,0,0,5.0,4,8,9.0,1201.0,0,none,1.4285714285714286,77.0,56,0
USR-00810,2025-11-28,2025-12-12,14,50.0,Argentina,male,mobile,social media,tier_1,premium,7,14,13.8,6,1,3,0,0,0,10.0,3,10,7.1,1458.0,0,none,2.0,193.20000000000002,42,0
USR-00811,2025-11-19,2025-12-03,14,18.0,Ecuador,male,mobile,social media,tier_1,premium,9,15,2.0,5,0,3,0,1,0,5.0,2,8,5.7,3292.0,1,standard,1.6666666666666667,30.0,45,1
USR-00812,2025-04-10,2025-04-24,14,37.0,Colombia,male,mobile,referral,tier_1,basic,9,19,24.2,9,2,2,0,1,0,10.0,3,13,6.6,2279.0,0,none,2.111111111111111,459.8,81,1
USR-00813,2025-02-19,2025-02-26,7,39.0,México,male,mobile,referral,tier_3,basic,2,3,15.0,8,0,3,0,0,0,20.0,4,6,4.6,2403.0,0,none,1.5,45.0,16,0
USR-00814,2025-01-10,2025-01-17,7,36.0,Argentina,female,mobile,paid ads,tier_1,basic,3,7,22.4,6,2,6,0,1,0,5.0,1,9,9.4,2985.0,0,none,2.3333333333333335,156.79999999999998,18,0
USR-00815,2025-07-01,2025-07-15,14,37.0,Colombia,female,desktop,social media,tier_1,basic,9,11,16.3,10,0,4,0,0,1,0.0,2,11,3.1,2042.0,0,none,1.2222222222222223,179.3,90,0
USR-00816,2025-12-27,2026-01-10,14,45.0,Perú,female,mobile,organic search,tier_1,premium,12,19,19.1,10,1,3,0,1,1,10.0,2,3,5.3,1615.0,1,standard,1.5833333333333333,362.90000000000003,120,1
USR-00817,2025-06-04,2025-06-11,7,44.0,Chile,non_binary,desktop,paid ads,tier_3,basic,3,4,18.4,5,1,4,0,0,0,15.0,2,9,7.5,1426.0,0,none,1.3333333333333333,73.6,15,0
USR-00818,2025-02-11,2025-02-18,7,44.0,Perú,female,desktop,organic search,tier_2,basic,1,2,17.3,9,0,2,1,0,0,10.0,0,1,8.5,1099.0,0,none,2.0,34.6,9,0
USR-00819,2025-11-12,2025-12-12,30,37.0,Chile,male,desktop,partner,tier_2,standard,16,27,13.4,9,0,7,0,1,0,0.0,3,24,5.2,1696.0,0,none,1.6875,361.8,144,1
USR-00820,2025-05-25,2025-06-01,7,20.0,Chile,female,desktop,paid ads,tier_1,basic,4,9,5.6,10,1,3,0,1,0,0.0,0,9,8.8,491.0,0,none,2.25,50.4,40,0
USR-00821,2025-03-11,2025-03-25,14,37.0,Ecuador,male,desktop,organic search,tier_2,standard,11,21,11.1,18,1,4,0,1,0,15.0,6,7,8.5,250.0,0,none,1.9090909090909092,233.1,198,1
USR-00822,2025-02-15,2025-02-22,7,24.0,Colombia,female,mobile,referral,tier_2,basic,5,11,15.0,7,1,9,1,1,0,15.0,2,3,6.3,751.0,0,none,2.2,165.0,35,1
USR-00823,2025-10-11,2025-11-01,21,29.0,Ecuador,female,mobile,email campaign,tier_2,standard,15,31,2.0,18,0,4,0,0,0,0.0,2,13,8.4,2595.0,0,none,2.066666666666667,62.0,270,0
